"Date","Spot exchange rate, Euro into US $                          XUDLERD"
"22 Feb 17","0.948"
"21 Feb 17","0.949"
"20 Feb 17","0.9415"
"17 Feb 17","0.9411"
"16 Feb 17","0.9373"
"15 Feb 17","0.9458"
"14 Feb 17","0.9467"
"13 Feb 17","0.943"
"10 Feb 17","0.9412"
"09 Feb 17","0.9377"
"08 Feb 17","0.934"
"07 Feb 17","0.9356"
"06 Feb 17","0.9312"
"03 Feb 17","0.927"
"02 Feb 17","0.9254"
"01 Feb 17","0.9295"
"31 Jan 17","0.9251"
"30 Jan 17","0.9356"
"27 Jan 17","0.9341"
"26 Jan 17","0.9371"
"25 Jan 17","0.931"
"24 Jan 17","0.9301"
"23 Jan 17","0.9303"
"20 Jan 17","0.9364"
"19 Jan 17","0.9425"
"18 Jan 17","0.9352"
"17 Jan 17","0.9353"
"16 Jan 17","0.9428"
"13 Jan 17","0.9413"
"12 Jan 17","0.9387"
"11 Jan 17","0.9547"
"10 Jan 17","0.9438"
"09 Jan 17","0.9474"
"06 Jan 17","0.9457"
"05 Jan 17","0.9432"
"04 Jan 17","0.9546"
"03 Jan 17","0.9629"
"30 Dec 16","0.947"
"29 Dec 16","0.9535"
"28 Dec 16","0.9621"
"23 Dec 16","0.9567"
"22 Dec 16","0.956"
"21 Dec 16","0.9585"
"20 Dec 16","0.9638"
"19 Dec 16","0.9582"
"16 Dec 16","0.9606"
"15 Dec 16","0.9602"
"14 Dec 16","0.939"
"13 Dec 16","0.9398"
"12 Dec 16","0.9426"
"09 Dec 16","0.9491"
"08 Dec 16","0.9422"
"07 Dec 16","0.9288"
"06 Dec 16","0.9318"
"05 Dec 16","0.9324"
"02 Dec 16","0.938"
"01 Dec 16","0.9422"
"30 Nov 16","0.9426"
"29 Nov 16","0.9418"
"28 Nov 16","0.9449"
"25 Nov 16","0.943"
"24 Nov 16","0.9468"
"23 Nov 16","0.9494"
"22 Nov 16","0.9447"
"21 Nov 16","0.9414"
"18 Nov 16","0.9457"
"17 Nov 16","0.9369"
"16 Nov 16","0.937"
"15 Nov 16","0.9321"
"14 Nov 16","0.9326"
"11 Nov 16","0.9216"
"10 Nov 16","0.9192"
"09 Nov 16","0.9134"
"08 Nov 16","0.9053"
"07 Nov 16","0.9063"
"04 Nov 16","0.8992"
"03 Nov 16","0.9012"
"02 Nov 16","0.8994"
"01 Nov 16","0.9056"
"31 Oct 16","0.9122"
"28 Oct 16","0.9152"
"27 Oct 16","0.9159"
"26 Oct 16","0.9159"
"25 Oct 16","0.9209"
"24 Oct 16","0.9189"
"21 Oct 16","0.9199"
"20 Oct 16","0.9152"
"19 Oct 16","0.9117"
"18 Oct 16","0.9114"
"17 Oct 16","0.9099"
"14 Oct 16","0.9088"
"13 Oct 16","0.9066"
"12 Oct 16","0.9082"
"11 Oct 16","0.9044"
"10 Oct 16","0.8963"
"07 Oct 16","0.8949"
"06 Oct 16","0.8953"
"05 Oct 16","0.8928"
"04 Oct 16","0.8961"
"03 Oct 16","0.8915"
"30 Sep 16","0.8897"
"29 Sep 16","0.8905"
"28 Sep 16","0.8935"
"27 Sep 16","0.893"
"26 Sep 16","0.8874"
"23 Sep 16","0.8913"
"22 Sep 16","0.8897"
"21 Sep 16","0.8977"
"20 Sep 16","0.8956"
"19 Sep 16","0.8943"
"16 Sep 16","0.896"
"15 Sep 16","0.8895"
"14 Sep 16","0.8895"
"13 Sep 16","0.8896"
"12 Sep 16","0.8916"
"09 Sep 16","0.892"
"08 Sep 16","0.8869"
"07 Sep 16","0.8895"
"06 Sep 16","0.8896"
"05 Sep 16","0.8975"
"02 Sep 16","0.8959"
"01 Sep 16","0.8935"
"31 Aug 16","0.8981"
"30 Aug 16","0.8968"
"26 Aug 16","0.8866"
"25 Aug 16","0.8865"
"24 Aug 16","0.889"
"23 Aug 16","0.8832"
"22 Aug 16","0.8827"
"19 Aug 16","0.8829"
"18 Aug 16","0.8828"
"17 Aug 16","0.8869"
"16 Aug 16","0.8882"
"15 Aug 16","0.8931"
"12 Aug 16","0.8946"
"11 Aug 16","0.8946"
"10 Aug 16","0.8957"
"09 Aug 16","0.9001"
"08 Aug 16","0.903"
"05 Aug 16","0.9033"
"04 Aug 16","0.8977"
"03 Aug 16","0.8951"
"02 Aug 16","0.8913"
"01 Aug 16","0.8953"
"29 Jul 16","0.8945"
"28 Jul 16","0.9023"
"27 Jul 16","0.9102"
"26 Jul 16","0.9107"
"25 Jul 16","0.9115"
"22 Jul 16","0.9107"
"21 Jul 16","0.9096"
"20 Jul 16","0.9084"
"19 Jul 16","0.9082"
"18 Jul 16","0.9037"
"15 Jul 16","0.9033"
"14 Jul 16","0.9006"
"13 Jul 16","0.9007"
"12 Jul 16","0.9032"
"11 Jul 16","0.9055"
"08 Jul 16","0.9061"
"07 Jul 16","0.9032"
"06 Jul 16","0.9033"
"05 Jul 16","0.9005"
"04 Jul 16","0.8978"
"01 Jul 16","0.8982"
"30 Jun 16","0.8996"
"29 Jun 16","0.9005"
"28 Jun 16","0.9048"
"27 Jun 16","0.9113"
"24 Jun 16","0.8996"
"23 Jun 16","0.8811"
"22 Jun 16","0.8864"
"21 Jun 16","0.8874"
"20 Jun 16","0.882"
"17 Jun 16","0.8892"
"16 Jun 16","0.8971"
"15 Jun 16","0.89"
"14 Jun 16","0.892"
"13 Jun 16","0.885"
"10 Jun 16","0.8851"
"09 Jun 16","0.8829"
"08 Jun 16","0.8777"
"07 Jun 16","0.8807"
"06 Jun 16","0.8798"
"03 Jun 16","0.8827"
"02 Jun 16","0.8961"
"01 Jun 16","0.8949"
"31 May 16","0.8983"
"27 May 16","0.8982"
"26 May 16","0.8941"
"25 May 16","0.8973"
"24 May 16","0.8961"
"23 May 16","0.8931"
"20 May 16","0.8919"
"19 May 16","0.8925"
"18 May 16","0.8867"
"17 May 16","0.8823"
"16 May 16","0.8825"
"13 May 16","0.885"
"12 May 16","0.877"
"11 May 16","0.8747"
"10 May 16","0.8777"
"09 May 16","0.8775"
"06 May 16","0.8755"
"05 May 16","0.8773"
"04 May 16","0.8701"
"03 May 16","0.8683"
"29 Apr 16","0.8731"
"28 Apr 16","0.8838"
"27 Apr 16","0.8843"
"26 Apr 16","0.8845"
"25 Apr 16","0.8875"
"22 Apr 16","0.8898"
"21 Apr 16","0.8859"
"20 Apr 16","0.8826"
"19 Apr 16","0.879"
"18 Apr 16","0.8827"
"15 Apr 16","0.8853"
"14 Apr 16","0.8879"
"13 Apr 16","0.8862"
"12 Apr 16","0.8791"
"11 Apr 16","0.8739"
"08 Apr 16","0.8767"
"07 Apr 16","0.8788"
"06 Apr 16","0.8792"
"05 Apr 16","0.879"
"04 Apr 16","0.8786"
"01 Apr 16","0.8814"
"31 Mar 16","0.8774"
"30 Mar 16","0.8807"
"29 Mar 16","0.8937"
"24 Mar 16","0.8958"
"23 Mar 16","0.8948"
"22 Mar 16","0.8907"
"21 Mar 16","0.8881"
"18 Mar 16","0.8856"
"17 Mar 16","0.8837"
"16 Mar 16","0.9029"
"15 Mar 16","0.8999"
"14 Mar 16","0.9004"
"11 Mar 16","0.8961"
"10 Mar 16","0.8971"
"09 Mar 16","0.9085"
"08 Mar 16","0.9043"
"07 Mar 16","0.9104"
"04 Mar 16","0.9084"
"03 Mar 16","0.9147"
"02 Mar 16","0.9235"
"01 Mar 16","0.9208"
"29 Feb 16","0.9205"
"26 Feb 16","0.9152"
"25 Feb 16","0.9062"
"24 Feb 16","0.907"
"23 Feb 16","0.9071"
"22 Feb 16","0.9069"
"19 Feb 16","0.9004"
"18 Feb 16","0.9009"
"17 Feb 16","0.8984"
"16 Feb 16","0.8974"
"15 Feb 16","0.8973"
"12 Feb 16","0.8893"
"11 Feb 16","0.8816"
"10 Feb 16","0.8929"
"09 Feb 16","0.8842"
"08 Feb 16","0.8972"
"05 Feb 16","0.8976"
"04 Feb 16","0.8954"
"03 Feb 16","0.9051"
"02 Feb 16","0.9172"
"01 Feb 16","0.9182"
"29 Jan 16","0.9243"
"28 Jan 16","0.9141"
"27 Jan 16","0.92"
"26 Jan 16","0.9217"
"25 Jan 16","0.923"
"22 Jan 16","0.9239"
"21 Jan 16","0.924"
"20 Jan 16","0.9176"
"19 Jan 16","0.9177"
"18 Jan 16","0.9198"
"15 Jan 16","0.9134"
"14 Jan 16","0.9224"
"13 Jan 16","0.9221"
"12 Jan 16","0.924"
"11 Jan 16","0.9216"
"08 Jan 16","0.9168"
"07 Jan 16","0.9235"
"06 Jan 16","0.9308"
"05 Jan 16","0.9327"
"04 Jan 16","0.9258"
"31 Dec 15","0.9181"
"30 Dec 15","0.9163"
"29 Dec 15","0.917"
"24 Dec 15","0.9135"
"23 Dec 15","0.9192"
"22 Dec 15","0.9118"
"21 Dec 15","0.9158"
"18 Dec 15","0.9221"
"17 Dec 15","0.923"
"16 Dec 15","0.9136"
"15 Dec 15","0.9157"
"14 Dec 15","0.9068"
"11 Dec 15","0.9092"
"10 Dec 15","0.9144"
"09 Dec 15","0.9122"
"08 Dec 15","0.9199"
"07 Dec 15","0.9217"
"04 Dec 15","0.9184"
"03 Dec 15","0.9217"
"02 Dec 15","0.9463"
"01 Dec 15","0.9427"
"30 Nov 15","0.9469"
"27 Nov 15","0.9438"
"26 Nov 15","0.9417"
"25 Nov 15","0.9432"
"24 Nov 15","0.9398"
"23 Nov 15","0.9422"
"20 Nov 15","0.9379"
"19 Nov 15","0.9314"
"18 Nov 15","0.9391"
"17 Nov 15","0.9388"
"16 Nov 15","0.9331"
"13 Nov 15","0.9319"
"12 Nov 15","0.9299"
"11 Nov 15","0.9321"
"10 Nov 15","0.9352"
"09 Nov 15","0.9306"
"06 Nov 15","0.931"
"05 Nov 15","0.9204"
"04 Nov 15","0.9208"
"03 Nov 15","0.9132"
"02 Nov 15","0.9061"
"30 Oct 15","0.9057"
"29 Oct 15","0.9124"
"28 Oct 15","0.9038"
"27 Oct 15","0.9048"
"26 Oct 15","0.905"
"23 Oct 15","0.9063"
"22 Oct 15","0.896"
"21 Oct 15","0.8807"
"20 Oct 15","0.8817"
"19 Oct 15","0.8843"
"16 Oct 15","0.879"
"15 Oct 15","0.8783"
"14 Oct 15","0.8744"
"13 Oct 15","0.8793"
"12 Oct 15","0.8792"
"09 Oct 15","0.8806"
"08 Oct 15","0.8868"
"07 Oct 15","0.8901"
"06 Oct 15","0.8879"
"05 Oct 15","0.8918"
"02 Oct 15","0.887"
"01 Oct 15","0.8925"
"30 Sep 15","0.8956"
"29 Sep 15","0.8914"
"28 Sep 15","0.8925"
"25 Sep 15","0.8951"
"24 Sep 15","0.8856"
"23 Sep 15","0.8974"
"22 Sep 15","0.8981"
"21 Sep 15","0.8933"
"18 Sep 15","0.8795"
"17 Sep 15","0.8845"
"16 Sep 15","0.8854"
"15 Sep 15","0.8871"
"14 Sep 15","0.8862"
"11 Sep 15","0.8866"
"10 Sep 15","0.8917"
"09 Sep 15","0.8958"
"08 Sep 15","0.8945"
"07 Sep 15","0.8959"
"04 Sep 15","0.8997"
"03 Sep 15","0.9012"
"02 Sep 15","0.8905"
"01 Sep 15","0.8884"
"28 Aug 15","0.8916"
"27 Aug 15","0.8917"
"26 Aug 15","0.8765"
"25 Aug 15","0.8763"
"24 Aug 15","0.864"
"21 Aug 15","0.884"
"20 Aug 15","0.8933"
"19 Aug 15","0.9046"
"18 Aug 15","0.9063"
"17 Aug 15","0.9029"
"14 Aug 15","0.8998"
"13 Aug 15","0.8986"
"12 Aug 15","0.8936"
"11 Aug 15","0.9053"
"10 Aug 15","0.9107"
"07 Aug 15","0.9142"
"06 Aug 15","0.9163"
"05 Aug 15","0.9202"
"04 Aug 15","0.9123"
"03 Aug 15","0.9113"
"31 Jul 15","0.9051"
"30 Jul 15","0.9154"
"29 Jul 15","0.9066"
"28 Jul 15","0.9059"
"27 Jul 15","0.9005"
"24 Jul 15","0.9116"
"23 Jul 15","0.9107"
"22 Jul 15","0.918"
"21 Jul 15","0.9144"
"20 Jul 15","0.9205"
"17 Jul 15","0.9212"
"16 Jul 15","0.9168"
"15 Jul 15","0.9124"
"14 Jul 15","0.9091"
"13 Jul 15","0.9084"
"10 Jul 15","0.895"
"09 Jul 15","0.9054"
"08 Jul 15","0.9037"
"07 Jul 15","0.9144"
"06 Jul 15","0.9029"
"03 Jul 15","0.9008"
"02 Jul 15","0.9003"
"01 Jul 15","0.9002"
"30 Jun 15","0.8976"
"29 Jun 15","0.8968"
"26 Jun 15","0.8978"
"25 Jun 15","0.8935"
"24 Jun 15","0.8942"
"23 Jun 15","0.8941"
"22 Jun 15","0.8773"
"19 Jun 15","0.8826"
"18 Jun 15","0.877"
"17 Jun 15","0.8902"
"16 Jun 15","0.89"
"15 Jun 15","0.8887"
"12 Jun 15","0.8874"
"11 Jun 15","0.8902"
"10 Jun 15","0.8847"
"09 Jun 15","0.8894"
"08 Jun 15","0.8923"
"05 Jun 15","0.9003"
"04 Jun 15","0.8863"
"03 Jun 15","0.8877"
"02 Jun 15","0.8986"
"01 Jun 15","0.9177"
"29 May 15","0.9122"
"28 May 15","0.9159"
"27 May 15","0.9191"
"26 May 15","0.9176"
"22 May 15","0.9069"
"21 May 15","0.8993"
"20 May 15","0.9003"
"19 May 15","0.8986"
"18 May 15","0.8799"
"15 May 15","0.8743"
"14 May 15","0.8787"
"13 May 15","0.881"
"12 May 15","0.8891"
"11 May 15","0.897"
"08 May 15","0.8911"
"07 May 15","0.888"
"06 May 15","0.8807"
"05 May 15","0.8939"
"01 May 15","0.8913"
"30 Apr 15","0.8928"
"29 Apr 15","0.8968"
"28 Apr 15","0.9106"
"27 Apr 15","0.9189"
"24 Apr 15","0.9205"
"23 Apr 15","0.9258"
"22 Apr 15","0.9326"
"21 Apr 15","0.9309"
"20 Apr 15","0.9299"
"17 Apr 15","0.928"
"16 Apr 15","0.9345"
"15 Apr 15","0.9426"
"14 Apr 15","0.9351"
"13 Apr 15","0.9456"
"10 Apr 15","0.9414"
"09 Apr 15","0.9366"
"08 Apr 15","0.9267"
"07 Apr 15","0.921"
"02 Apr 15","0.9192"
"01 Apr 15","0.9296"
"31 Mar 15","0.9309"
"30 Mar 15","0.9233"
"27 Mar 15","0.9182"
"26 Mar 15","0.9158"
"25 Mar 15","0.9102"
"24 Mar 15","0.9169"
"23 Mar 15","0.9151"
"20 Mar 15","0.9267"
"19 Mar 15","0.9415"
"18 Mar 15","0.9396"
"17 Mar 15","0.943"
"16 Mar 15","0.9456"
"13 Mar 15","0.9503"
"12 Mar 15","0.9422"
"11 Mar 15","0.9457"
"10 Mar 15","0.934"
"09 Mar 15","0.922"
"06 Mar 15","0.9208"
"05 Mar 15","0.9065"
"04 Mar 15","0.9034"
"03 Mar 15","0.8941"
"02 Mar 15","0.8933"
"27 Feb 15","0.8915"
"26 Feb 15","0.8917"
"25 Feb 15","0.8805"
"24 Feb 15","0.8821"
"23 Feb 15","0.8807"
"20 Feb 15","0.8796"
"19 Feb 15","0.878"
"18 Feb 15","0.8802"
"17 Feb 15","0.8771"
"16 Feb 15","0.8769"
"13 Feb 15","0.877"
"12 Feb 15","0.8794"
"11 Feb 15","0.8846"
"10 Feb 15","0.8831"
"09 Feb 15","0.8821"
"06 Feb 15","0.8815"
"05 Feb 15","0.875"
"04 Feb 15","0.8753"
"03 Feb 15","0.8734"
"02 Feb 15","0.8817"
"30 Jan 15","0.8862"
"29 Jan 15","0.8821"
"28 Jan 15","0.8818"
"27 Jan 15","0.877"
"26 Jan 15","0.8884"
"23 Jan 15","0.8891"
"22 Jan 15","0.8759"
"21 Jan 15","0.863"
"20 Jan 15","0.864"
"19 Jan 15","0.8597"
"16 Jan 15","0.8701"
"15 Jan 15","0.863"
"14 Jan 15","0.8484"
"13 Jan 15","0.8488"
"12 Jan 15","0.8462"
"09 Jan 15","0.8451"
"08 Jan 15","0.848"
"07 Jan 15","0.8472"
"06 Jan 15","0.8389"
"05 Jan 15","0.8377"
"02 Jan 15","0.8312"
"31 Dec 14","0.8227"
"30 Dec 14","0.822"
"29 Dec 14","0.821"
"24 Dec 14","0.8197"
"23 Dec 14","0.8213"
"22 Dec 14","0.8159"
"19 Dec 14","0.8155"
"18 Dec 14","0.8144"
"17 Dec 14","0.8068"
"16 Dec 14","0.7994"
"15 Dec 14","0.8051"
"12 Dec 14","0.8024"
"11 Dec 14","0.8076"
"10 Dec 14","0.8053"
"09 Dec 14","0.8049"
"08 Dec 14","0.8137"
"05 Dec 14","0.8133"
"04 Dec 14","0.8041"
"03 Dec 14","0.8116"
"02 Dec 14","0.8063"
"01 Dec 14","0.8015"
"28 Nov 14","0.8022"
"27 Nov 14","0.8012"
"26 Nov 14","0.7982"
"25 Nov 14","0.8009"
"24 Nov 14","0.8041"
"21 Nov 14","0.8057"
"20 Nov 14","0.7974"
"19 Nov 14","0.7974"
"18 Nov 14","0.798"
"17 Nov 14","0.8028"
"14 Nov 14","0.8013"
"13 Nov 14","0.8016"
"12 Nov 14","0.8015"
"11 Nov 14","0.8047"
"10 Nov 14","0.8036"
"07 Nov 14","0.8055"
"06 Nov 14","0.8041"
"05 Nov 14","0.8007"
"04 Nov 14","0.7955"
"03 Nov 14","0.801"
"31 Oct 14","0.7981"
"30 Oct 14","0.7923"
"29 Oct 14","0.7836"
"28 Oct 14","0.7845"
"27 Oct 14","0.7867"
"24 Oct 14","0.7893"
"23 Oct 14","0.7906"
"22 Oct 14","0.7895"
"21 Oct 14","0.7856"
"20 Oct 14","0.7824"
"17 Oct 14","0.7833"
"16 Oct 14","0.7824"
"15 Oct 14","0.7838"
"14 Oct 14","0.7895"
"13 Oct 14","0.7886"
"10 Oct 14","0.792"
"09 Oct 14","0.7866"
"08 Oct 14","0.7882"
"07 Oct 14","0.7918"
"06 Oct 14","0.7956"
"03 Oct 14","0.7993"
"02 Oct 14","0.7903"
"01 Oct 14","0.794"
"30 Sep 14","0.7916"
"29 Sep 14","0.7883"
"26 Sep 14","0.7876"
"25 Sep 14","0.7845"
"24 Sep 14","0.7814"
"23 Sep 14","0.7774"
"22 Sep 14","0.7799"
"19 Sep 14","0.7788"
"18 Sep 14","0.7739"
"17 Sep 14","0.7716"
"16 Sep 14","0.7727"
"15 Sep 14","0.7729"
"12 Sep 14","0.773"
"11 Sep 14","0.7727"
"10 Sep 14","0.7743"
"09 Sep 14","0.7744"
"08 Sep 14","0.7723"
"05 Sep 14","0.7717"
"04 Sep 14","0.7712"
"03 Sep 14","0.7612"
"02 Sep 14","0.7621"
"01 Sep 14","0.7612"
"29 Aug 14","0.7592"
"28 Aug 14","0.759"
"27 Aug 14","0.7574"
"26 Aug 14","0.7573"
"22 Aug 14","0.7558"
"21 Aug 14","0.7528"
"20 Aug 14","0.7526"
"19 Aug 14","0.7508"
"18 Aug 14","0.7483"
"15 Aug 14","0.7472"
"14 Aug 14","0.7474"
"13 Aug 14","0.7474"
"12 Aug 14","0.7486"
"11 Aug 14","0.7469"
"08 Aug 14","0.7455"
"07 Aug 14","0.749"
"06 Aug 14","0.7487"
"05 Aug 14","0.748"
"04 Aug 14","0.7452"
"01 Aug 14","0.7446"
"31 Jul 14","0.7474"
"30 Jul 14","0.7475"
"29 Jul 14","0.7457"
"28 Jul 14","0.744"
"25 Jul 14","0.7445"
"24 Jul 14","0.7424"
"23 Jul 14","0.7427"
"22 Jul 14","0.7425"
"21 Jul 14","0.7396"
"18 Jul 14","0.7402"
"17 Jul 14","0.7398"
"16 Jul 14","0.7388"
"15 Jul 14","0.737"
"14 Jul 14","0.7338"
"11 Jul 14","0.7353"
"10 Jul 14","0.7352"
"09 Jul 14","0.7331"
"08 Jul 14","0.7345"
"07 Jul 14","0.7355"
"04 Jul 14","0.7359"
"03 Jul 14","0.7348"
"02 Jul 14","0.7324"
"01 Jul 14","0.731"
"30 Jun 14","0.7304"
"27 Jun 14","0.7331"
"26 Jun 14","0.7359"
"25 Jun 14","0.7335"
"24 Jun 14","0.7355"
"23 Jun 14","0.7357"
"20 Jun 14","0.7366"
"19 Jun 14","0.7336"
"18 Jun 14","0.7368"
"17 Jun 14","0.7383"
"16 Jun 14","0.7368"
"13 Jun 14","0.7392"
"12 Jun 14","0.738"
"11 Jun 14","0.7389"
"10 Jun 14","0.7383"
"09 Jun 14","0.7357"
"06 Jun 14","0.7331"
"05 Jun 14","0.7345"
"04 Jun 14","0.7341"
"03 Jun 14","0.7342"
"02 Jun 14","0.735"
"30 May 14","0.7328"
"29 May 14","0.7345"
"28 May 14","0.7356"
"27 May 14","0.7345"
"23 May 14","0.7336"
"22 May 14","0.7323"
"21 May 14","0.7319"
"20 May 14","0.7301"
"19 May 14","0.729"
"16 May 14","0.7297"
"15 May 14","0.7291"
"14 May 14","0.7294"
"13 May 14","0.7296"
"12 May 14","0.727"
"09 May 14","0.727"
"08 May 14","0.7213"
"07 May 14","0.7182"
"06 May 14","0.7177"
"02 May 14","0.7213"
"01 May 14","0.7212"
"30 Apr 14","0.7213"
"29 Apr 14","0.7237"
"28 Apr 14","0.7223"
"25 Apr 14","0.7227"
"24 Apr 14","0.7236"
"23 Apr 14","0.7232"
"22 Apr 14","0.7248"
"17 Apr 14","0.7228"
"16 Apr 14","0.7243"
"15 Apr 14","0.7234"
"14 Apr 14","0.7238"
"11 Apr 14","0.7201"
"10 Apr 14","0.7204"
"09 Apr 14","0.7234"
"08 Apr 14","0.725"
"07 Apr 14","0.7277"
"04 Apr 14","0.7302"
"03 Apr 14","0.7291"
"02 Apr 14","0.7263"
"01 Apr 14","0.725"
"31 Mar 14","0.7255"
"28 Mar 14","0.7272"
"27 Mar 14","0.7279"
"26 Mar 14","0.7254"
"25 Mar 14","0.7258"
"24 Mar 14","0.7255"
"21 Mar 14","0.7256"
"20 Mar 14","0.7255"
"19 Mar 14","0.719"
"18 Mar 14","0.7188"
"17 Mar 14","0.718"
"14 Mar 14","0.7182"
"13 Mar 14","0.718"
"12 Mar 14","0.7192"
"11 Mar 14","0.7211"
"10 Mar 14","0.7205"
"07 Mar 14","0.7213"
"06 Mar 14","0.7225"
"05 Mar 14","0.7279"
"04 Mar 14","0.7277"
"03 Mar 14","0.726"
"28 Feb 14","0.7241"
"27 Feb 14","0.7309"
"26 Feb 14","0.7317"
"25 Feb 14","0.7281"
"24 Feb 14","0.7285"
"21 Feb 14","0.7275"
"20 Feb 14","0.7293"
"19 Feb 14","0.7271"
"18 Feb 14","0.7273"
"17 Feb 14","0.7299"
"14 Feb 14","0.7307"
"13 Feb 14","0.7318"
"12 Feb 14","0.7359"
"11 Feb 14","0.7312"
"10 Feb 14","0.7327"
"07 Feb 14","0.7343"
"06 Feb 14","0.7353"
"05 Feb 14","0.739"
"04 Feb 14","0.7402"
"03 Feb 14","0.7398"
"31 Jan 14","0.7416"
"30 Jan 14","0.7373"
"29 Jan 14","0.7329"
"28 Jan 14","0.7319"
"27 Jan 14","0.7314"
"24 Jan 14","0.7307"
"23 Jan 14","0.7309"
"22 Jan 14","0.7372"
"21 Jan 14","0.7384"
"20 Jan 14","0.7373"
"17 Jan 14","0.7376"
"16 Jan 14","0.7353"
"15 Jan 14","0.7355"
"14 Jan 14","0.7306"
"13 Jan 14","0.7324"
"10 Jan 14","0.7314"
"09 Jan 14","0.7361"
"08 Jan 14","0.7353"
"07 Jan 14","0.735"
"06 Jan 14","0.733"
"03 Jan 14","0.7346"
"02 Jan 14","0.7322"
"31 Dec 13","0.7263"
"30 Dec 13","0.724"
"27 Dec 13","0.7259"
"24 Dec 13","0.731"
"23 Dec 13","0.7296"
"20 Dec 13","0.7315"
"19 Dec 13","0.7316"
"18 Dec 13","0.7266"
"17 Dec 13","0.7283"
"16 Dec 13","0.7271"
"13 Dec 13","0.7283"
"12 Dec 13","0.7271"
"11 Dec 13","0.7251"
"10 Dec 13","0.7262"
"09 Dec 13","0.7289"
"06 Dec 13","0.7308"
"05 Dec 13","0.7322"
"04 Dec 13","0.7377"
"03 Dec 13","0.7359"
"02 Dec 13","0.7377"
"29 Nov 13","0.7344"
"28 Nov 13","0.7353"
"27 Nov 13","0.7368"
"26 Nov 13","0.7374"
"25 Nov 13","0.7405"
"22 Nov 13","0.7396"
"21 Nov 13","0.7428"
"20 Nov 13","0.7427"
"19 Nov 13","0.7393"
"18 Nov 13","0.7394"
"15 Nov 13","0.7422"
"14 Nov 13","0.743"
"13 Nov 13","0.7461"
"12 Nov 13","0.7442"
"11 Nov 13","0.7458"
"08 Nov 13","0.7491"
"07 Nov 13","0.7472"
"06 Nov 13","0.7393"
"05 Nov 13","0.7421"
"04 Nov 13","0.7401"
"01 Nov 13","0.7415"
"31 Oct 13","0.7356"
"30 Oct 13","0.7262"
"29 Oct 13","0.7262"
"28 Oct 13","0.7254"
"25 Oct 13","0.725"
"24 Oct 13","0.7245"
"23 Oct 13","0.7255"
"22 Oct 13","0.7261"
"21 Oct 13","0.7313"
"18 Oct 13","0.7301"
"17 Oct 13","0.7319"
"16 Oct 13","0.7412"
"15 Oct 13","0.7406"
"14 Oct 13","0.7361"
"11 Oct 13","0.7373"
"10 Oct 13","0.7396"
"09 Oct 13","0.7399"
"08 Oct 13","0.7355"
"07 Oct 13","0.7369"
"04 Oct 13","0.7355"
"03 Oct 13","0.734"
"02 Oct 13","0.7358"
"01 Oct 13","0.7394"
"30 Sep 13","0.7388"
"27 Sep 13","0.7386"
"26 Sep 13","0.7418"
"25 Sep 13","0.7403"
"24 Sep 13","0.7412"
"23 Sep 13","0.7412"
"20 Sep 13","0.7402"
"19 Sep 13","0.7385"
"18 Sep 13","0.7492"
"17 Sep 13","0.7492"
"16 Sep 13","0.7489"
"13 Sep 13","0.7541"
"12 Sep 13","0.7514"
"11 Sep 13","0.7518"
"10 Sep 13","0.7539"
"09 Sep 13","0.7545"
"06 Sep 13","0.7601"
"05 Sep 13","0.7622"
"04 Sep 13","0.7577"
"03 Sep 13","0.76"
"02 Sep 13","0.7581"
"30 Aug 13","0.7584"
"29 Aug 13","0.7561"
"28 Aug 13","0.7497"
"27 Aug 13","0.7466"
"23 Aug 13","0.7462"
"22 Aug 13","0.7493"
"21 Aug 13","0.7476"
"20 Aug 13","0.7448"
"19 Aug 13","0.749"
"16 Aug 13","0.7501"
"15 Aug 13","0.7547"
"14 Aug 13","0.7539"
"13 Aug 13","0.7555"
"12 Aug 13","0.7522"
"09 Aug 13","0.749"
"08 Aug 13","0.7471"
"07 Aug 13","0.7508"
"06 Aug 13","0.7514"
"05 Aug 13","0.7553"
"02 Aug 13","0.7528"
"01 Aug 13","0.7556"
"31 Jul 13","0.7531"
"30 Jul 13","0.7547"
"29 Jul 13","0.7545"
"26 Jul 13","0.7539"
"25 Jul 13","0.7556"
"24 Jul 13","0.7555"
"23 Jul 13","0.7565"
"22 Jul 13","0.7579"
"19 Jul 13","0.7612"
"18 Jul 13","0.7639"
"17 Jul 13","0.7638"
"16 Jul 13","0.7612"
"15 Jul 13","0.7665"
"12 Jul 13","0.7661"
"11 Jul 13","0.7669"
"10 Jul 13","0.7777"
"09 Jul 13","0.7821"
"08 Jul 13","0.7773"
"05 Jul 13","0.7791"
"04 Jul 13","0.7744"
"03 Jul 13","0.771"
"02 Jul 13","0.7673"
"01 Jul 13","0.7671"
"28 Jun 13","0.7693"
"27 Jun 13","0.7691"
"26 Jun 13","0.7691"
"25 Jun 13","0.7649"
"24 Jun 13","0.7638"
"21 Jun 13","0.7613"
"20 Jun 13","0.759"
"19 Jun 13","0.746"
"18 Jun 13","0.7467"
"17 Jun 13","0.7492"
"14 Jun 13","0.7496"
"13 Jun 13","0.7519"
"12 Jun 13","0.7498"
"11 Jun 13","0.7534"
"10 Jun 13","0.7579"
"07 Jun 13","0.7564"
"06 Jun 13","0.7579"
"05 Jun 13","0.7642"
"04 Jun 13","0.7651"
"03 Jun 13","0.7675"
