Date,NAV
20190322,6.426727
20190325,6.398447
20190326,6.45608
20190327,6.422528
20190328,6.435298
20190329,6.493893
20190331,6.493893
20190401,6.6052
20190402,6.575039
20190403,6.617593
20190404,6.6557
20190405,6.691429
20190408,6.694969
20190409,6.624383
20190410,6.666909
20190411,6.671674
20190412,6.69656
20190415,6.680582
20190416,6.725591
20190417,6.728584
20190418,6.742898
20190423,6.766848
20190424,6.730497
20190425,6.673075
20190426,6.681203
20190429,6.697615
20190430,6.716529
20190501,6.675937
20190502,6.66588
20190503,6.733849
20190507,6.597164
20190508,6.562553
20190509,6.526568
20190510,6.543465
20190513,6.362446
20190514,6.439167
20190515,6.461601
20190516,6.4841
20190517,6.437008
20190520,6.39315
20190521,6.462324
20190522,6.390989
20190523,6.311429
20190524,6.32522
20190528,6.242015
20190529,6.206187
20190530,6.191613
20190531,6.067293
20190603,6.125136
20190604,6.30016
20190605,6.289798
20190606,6.321284
20190607,6.364179
20190610,6.411151
20190611,6.420308
20190612,6.379703
20190613,6.433528
20190614,6.396416
20190617,6.388175
20190618,6.47943
20190619,6.490592
20190620,6.531597
20190621,6.520692
20190624,6.491714
20190625,6.475342
20190626,6.518643
20190627,6.572562
20190628,6.638313
20190701,6.679134
20190702,6.666745
20190703,6.708243
20190704,6.708209
20190705,6.709411
20190708,6.676858
20190709,6.666086
20190710,6.689817
20190711,6.710092
20190712,6.78537
20190715,6.784057
20190716,6.764981
20190717,6.705512
20190718,6.745916
20190719,6.736255
20190722,6.74099
20190723,6.805707
20190724,6.888002
20190725,6.838244
20190726,6.858902
20190729,6.853761
20190730,6.833881
20190731,6.747835
20190801,6.653792
20190802,6.591313
20190805,6.405966
20190806,6.462725
20190807,6.45893
20190808,6.553746
20190809,6.466279
20190812,6.380593
20190813,6.47187
20190814,6.249107
20190815,6.230381
20190816,6.340854
20190819,6.427115
20190820,6.357383
20190821,6.422343
20190822,6.434777
20190823,6.250918
20190827,6.240069
20190828,6.306262
20190829,6.40677
20190830,6.446268
20190902,6.446169
20190903,6.404728
20190904,6.502855
20190905,6.629947
20190906,6.654845
20190909,6.773153
20190910,6.866657
20190911,6.938606
20190912,6.913309
20190913,6.923423
20190916,6.886264
20190917,6.865689
20190918,6.836255
20190919,6.824766
20190920,6.808172
20190923,6.804279
20190924,6.725617
20190925,6.783872
